date,git_url,other_url,release_date,title,url,weight
2020-05-07,,,2020-05-06,A Survey of Algorithms for Black-Box Safety Validation,http://arxiv.org/abs/2005.02979,4196.0
2020-05-07,,,2020-05-06,Review of text style transfer based on deep learning,http://arxiv.org/abs/2005.02914,4123.0
2020-05-07,,,2020-05-06,Exploiting Inter-Frame Regional Correlation for Efficient Action Recognition,http://arxiv.org/abs/2005.02591,3890.0
2020-05-07,,,2020-05-05,Data Augmentation via Mixed Class Interpolation using Cycle-Consistent Generative Adversarial Networks Applied to Cross-Domain Imagery,http://arxiv.org/abs/2005.02436,3613.0
2020-05-07,,,2020-05-05,Communication-Efficient Distributed Stochastic AUC Maximization with Deep Neural Networks,http://arxiv.org/abs/2005.02426,3571.0
2020-05-07,,,2020-05-06,Low-shot Object Detection via Classification Refinement,http://arxiv.org/abs/2005.02641,3454.0
2020-05-07,,,2020-05-05,Deep Lagrangian Constraint-based Propagation in Graph Neural Networks,http://arxiv.org/abs/2005.02392,3113.0
2020-05-07,,,2020-05-06,Stochastic Bottleneck: Rateless Auto-Encoder for Flexible Dimensionality Reduction,http://arxiv.org/abs/2005.02870,2723.0
2020-05-07,,,2020-05-05,A generative adversarial network approach to calibration of local stochastic volatility models,http://arxiv.org/abs/2005.02505,2611.0
2020-05-07,,,2020-05-05,Neural-Symbolic Relational Reasoning on Graph Models: Effective Link Inference and Computation from Knowledge Bases,http://arxiv.org/abs/2005.02525,2413.0
2020-05-07,,,2020-05-05,SurvLIME-Inf: A simplified modification of SurvLIME for explanation of machine learning survival models,http://arxiv.org/abs/2005.02387,2229.0
2020-05-07,,,2020-05-05,Temporal Event Segmentation using Attention-based Perceptual Prediction Model for Continual Learning,http://arxiv.org/abs/2005.02463,2187.0
2020-05-07,,,2020-05-06,Maximum Likelihood Methods for Inverse Learning of Optimal Controllers,http://arxiv.org/abs/2005.02767,2093.0
2020-05-07,,,2020-05-06,Design and Development of a Web-based Tool for Inpainting of Dissected Aortae in Angiography Images,http://arxiv.org/abs/2005.02760,1990.0
2020-05-07,,,2020-05-06,Towards quantum advantage for topological data analysis,http://arxiv.org/abs/2005.02607,1520.0
2020-05-07,,,2020-05-05,Contextualizing Hate Speech Classifiers with Post-hoc Explanation,http://arxiv.org/abs/2005.02439,1478.0
2020-05-07,,,2020-05-06,Proper measure for adversarial robustness,http://arxiv.org/abs/2005.02540,1331.0
2020-05-07,,,2020-05-05,Russian Natural Language Generation: Creation of a Language Modelling Dataset and Evaluation with Modern Neural Architectures,http://arxiv.org/abs/2005.02470,1329.0
2020-05-07,,,2020-05-06,AutoScale: Optimizing Energy Efficiency of End-to-End Edge Inference under Stochastic Variance,http://arxiv.org/abs/2005.02544,1200.0
2020-05-07,,,2020-05-06,Outlier-Robust Clustering of Non-Spherical Mixtures,http://arxiv.org/abs/2005.02970,1160.0
2020-05-07,,,2020-05-06,DTR Bandit: Learning to Make Response-Adaptive Decisions With Low Regret,http://arxiv.org/abs/2005.02791,1143.0
2020-05-07,,,2020-05-06,DenoiSeg: Joint Denoising and Segmentation,http://arxiv.org/abs/2005.02987,870.0
2020-05-07,,,2020-05-02,A Novel GDP Prediction Technique based on Transfer Learning using CO2 Emission Dataset,http://arxiv.org/abs/2005.02856,661.0
2020-05-07,,,2020-05-06,Approaches and Applications of Early Classification of Time Series: A Review,http://arxiv.org/abs/2005.02595,541.0
2020-05-07,,,2020-05-05,Application-oriented mathematical algorithms for group testing,http://arxiv.org/abs/2005.02388,443.0
2020-05-07,,,2020-05-06,Automatic Detection and Recognition of Individuals in Patterned Species,http://arxiv.org/abs/2005.02905,318.0
2020-05-07,,,2020-05-05,Information-Theoretic Bounds on the Generalization Error and Privacy Leakage in Federated Learning,http://arxiv.org/abs/2005.02503,268.0
2020-05-07,,,2020-05-06,Unsupervised Neural Aspect Search with Related Terms Extraction,http://arxiv.org/abs/2005.02771,186.0
2020-05-07,,,2020-05-05,A Ladder of Causal Distances,http://arxiv.org/abs/2005.02480,118.0
2020-05-07,,,2020-05-06,Training robust neural networks using Lipschitz bounds,http://arxiv.org/abs/2005.02929,73.0
2020-05-07,,,2020-05-05,A Framework for Designing and Evaluating Solar Flare Forecasting Systems,http://arxiv.org/abs/2005.02493,69.0
2020-05-07,,,2020-05-06,Enhancing Intrinsic Adversarial Robustness via Feature Pyramid Decoder,http://arxiv.org/abs/2005.02552,57.0
2020-05-07,,,2020-05-05,Stolen Probability: A Structural Weakness of Neural Language Models,http://arxiv.org/abs/2005.02433,40.0
2020-05-07,,,2020-05-06,Restricted maximum-likelihood method for learning latent variance components in gene expression data with known and unknown confounders,http://arxiv.org/abs/2005.02921,27.0
2020-05-07,,,2020-05-06,Evolutionary Multi-Objective Design of SARS-CoV-2 Protease Inhibitor Candidates,http://arxiv.org/abs/2005.02666,22.0
2020-05-07,,,2020-05-06,Fast Geometric Surface based Segmentation of Point Cloud from Lidar Data,http://arxiv.org/abs/2005.02704,15.0
2020-05-07,,,2020-05-05,"A new design of a flying robot, with advanced computer vision techniques to perform self-maintenance of smart grids",http://arxiv.org/abs/2005.02460,11.0
2020-05-07,,,2020-05-05,Iris segmentation techniques to recognize the behavior of a vigilant driver,http://arxiv.org/abs/2005.02450,11.0
2020-05-07,,,2020-05-05,Automatic Plant Image Identification of Vietnamese species using Deep Learning Models,http://arxiv.org/abs/2005.02832,5.0
2020-05-07,,,2020-05-06,Geoopt: Riemannian Optimization in PyTorch,http://arxiv.org/abs/2005.02819,2.0
2020-05-07,,,2020-05-06,Graph Spectral Feature Learning for Mixed Data of Categorical and Numerical Type,http://arxiv.org/abs/2005.02817,2.0
2020-05-07,,,2020-05-06,Local Search is State of the Art for NAS Benchmarks,http://arxiv.org/abs/2005.02960,0.0
2020-05-07,,,2020-05-06,Manipulated Face Detector: Joint Spatial and Frequency Domain Attention Network,http://arxiv.org/abs/2005.02958,0.0
2020-05-07,,,2020-05-06,Machine Learning and Deep Learning methods for predictive modelling from Raman spectra in bioprocessing,http://arxiv.org/abs/2005.02935,0.0
2020-05-07,,,2020-05-06,Insider Threat Detection Based on Stress Recognition Using Keystroke Dynamics,http://arxiv.org/abs/2005.02862,0.0
2020-05-07,,,2020-05-06,Token Manipulation Generative Adversarial Network for Text Generation,http://arxiv.org/abs/2005.02794,0.0
2020-05-07,,,2020-05-06,ProbaNet: Proposal-balanced Network for Object Detection,http://arxiv.org/abs/2005.02699,0.0
2020-05-07,,,2020-05-06,Drosophila-Inspired 3D Moving Object Detection Based on Point Clouds,http://arxiv.org/abs/2005.02696,0.0
2020-05-07,,,2020-05-06,Automated Transcription for Pre-Modern Japanese Kuzushiji Documents by Random Lines Erasure and Curriculum Learning,http://arxiv.org/abs/2005.02669,0.0
2020-05-07,,,2020-05-06,A Communication-Efficient Distributed Algorithm for Kernel Principal Component Analysis,http://arxiv.org/abs/2005.02664,0.0
2020-05-07,,,2020-05-06,Learning Architectures from an Extended Search Space for Language Modeling,http://arxiv.org/abs/2005.02593,0.0
2020-05-07,,,2020-05-06,Differentiable Greedy Submodular Maximization with Guarantees and Gradient Estimators,http://arxiv.org/abs/2005.02578,0.0
2020-05-07,,,2020-05-05,ESG2Risk: A Deep Learning Framework from ESG News to Stock Volatility Prediction,http://arxiv.org/abs/2005.02527,0.0
2020-05-07,,,2020-05-05,Mimicry: Towards the Reproducibility of GAN Research,http://arxiv.org/abs/2005.02494,0.0
2020-05-07,,,2020-05-05,Effect of The Latent Structure on Clustering with GANs,http://arxiv.org/abs/2005.02435,0.0
2020-05-06,,,2020-05-05,Time Dependence in Non-Autonomous Neural ODEs,http://arxiv.org/abs/2005.01906,105388.0
2020-05-06,,,2020-05-04,Ensemble Learning of Coarse-Grained Molecular Dynamics Force Fields with a Kernel Approach,http://arxiv.org/abs/2005.01851,80642.0
2020-05-06,,,2020-05-05,Interpreting Rate-Distortion of Variational Autoencoder and Using Model Uncertainty for Anomaly Detection,http://arxiv.org/abs/2005.01889,52455.0
2020-05-06,,,2020-05-04,Streaming Object Detection for 3-D Point Clouds,http://arxiv.org/abs/2005.01864,52054.0
2020-05-06,,,2020-05-05,Adversarial Training against Location-Optimized Adversarial Patches,http://arxiv.org/abs/2005.02313,50691.0
2020-05-06,,,2020-05-05,3D Tomographic Pattern Synthesis for Enhancing the Quantification of COVID-19,http://arxiv.org/abs/2005.01903,48040.0
2020-05-06,,,2020-05-05,NTIRE 2020 Challenge on Real-World Image Super-Resolution: Methods and Results,http://arxiv.org/abs/2005.01996,35598.0
2020-05-06,,,2020-05-04,"Off-the-shelf deep learning is not enough: parsimony, Bayes and causality",http://arxiv.org/abs/2005.01557,34988.0
2020-05-06,,,2020-05-05,Demand-Side Scheduling Based on Deep Actor-Critic Learning for Smart Grids,http://arxiv.org/abs/2005.01979,30002.0
2020-05-06,,,2020-05-04,Sample Complexity of Uniform Convergence for Multicalibration,http://arxiv.org/abs/2005.01757,26463.0
2020-05-06,,,2020-05-02,PyRetri: A PyTorch-based Library for Unsupervised Image Retrieval by Deep Convolutional Neural Networks,http://arxiv.org/abs/2005.02154,24535.0
2020-05-06,,,2020-05-05,Probabilistic Assumptions Matter: Improved Models for Distantly-Supervised Document-Level Question Answering,http://arxiv.org/abs/2005.01898,24233.0
2020-05-06,,,2020-05-05,NTIRE 2020 Challenge on Video Quality Mapping: Methods and Results,http://arxiv.org/abs/2005.02291,23270.0
2020-05-06,,,2020-05-05,Generating Thermal Image Data Samples using 3D Facial Modelling Techniques and Deep Learning Methodologies,http://arxiv.org/abs/2005.01923,20067.0
2020-05-06,,,2020-05-04,GSR Analysis for Stress: Development and Validation of an Open Source Tool for Noisy Naturalistic GSR Data,http://arxiv.org/abs/2005.01834,19304.0
2020-05-06,,,2020-05-04,Mind the Gap: On Bridging the Semantic Gap between Machine Learning and Information Security,http://arxiv.org/abs/2005.01800,17380.0
2020-05-06,,,2020-05-04,Renormalized Mutual Information for Extraction of Continuous Features,http://arxiv.org/abs/2005.01912,16049.0
2020-05-06,,,2020-05-05,One-step regression and classification with crosspoint resistive memory arrays,http://arxiv.org/abs/2005.01988,15035.0
2020-05-06,,,2020-05-05,ExpBERT: Representation Engineering with Natural Language Explanations,http://arxiv.org/abs/2005.01932,14507.0
2020-05-06,,,2020-05-05,A multi-component framework for the analysis and design of explainable artificial intelligence,http://arxiv.org/abs/2005.01908,12978.0
2020-05-06,,,2020-05-05,Designing Accurate Emulators for Scientific Processes using Calibration-Driven Deep Models,http://arxiv.org/abs/2005.02328,12658.0
2020-05-06,,,2020-04-29,Improving Target-driven Visual Navigation with Attention on 3D Spatial Relationships,http://arxiv.org/abs/2005.02153,12540.0
2020-05-06,,,2020-05-04,Semi-supervised lung nodule retrieval,http://arxiv.org/abs/2005.01805,12417.0
2020-05-06,,,2020-05-05,Online Convex Optimization with Binary Constraints,http://arxiv.org/abs/2005.02274,12355.0
2020-05-06,,,2020-05-04,Generating SOAP Notes from Doctor-Patient Conversations,http://arxiv.org/abs/2005.01795,12286.0
2020-05-06,,,2020-05-05,AGE Challenge: Angle Closure Glaucoma Evaluation in Anterior Segment Optical Coherence Tomography,http://arxiv.org/abs/2005.02258,11310.0
2020-05-06,,,2020-05-05,A Hierarchical Approach to Multi-Energy Demand Response: From Electricity to Multi-Energy Applications,http://arxiv.org/abs/2005.02339,10050.0
2020-05-06,,,2020-05-05,Adaptive Interaction Modeling via Graph Operations Search,http://arxiv.org/abs/2005.02113,9166.0
2020-05-06,,,2020-05-05,Long short-term memory networks and laglasso for bond yield forecasting: Peeping inside the black box,http://arxiv.org/abs/2005.02217,8624.0
2020-05-06,,,2020-05-05,StereoGAN: Bridging Synthetic-to-Real Domain Gap by Joint Optimization of Domain Translation and Stereo Matching,http://arxiv.org/abs/2005.01927,8530.0
2020-05-06,,,2020-05-02,A neural network walks into a lab: towards using deep nets as models for human behavior,http://arxiv.org/abs/2005.02181,8274.0
2020-05-06,,,2020-04-29,On the role of features in vertex nomination: Content and context together are better (sometimes),http://arxiv.org/abs/2005.02151,8095.0
2020-05-06,,,2020-05-05,On Interpretability of Deep Learning based Skin Lesion Classifiers using Concept Activation Vectors,http://arxiv.org/abs/2005.02000,7959.0
2020-05-06,,,2020-05-05,P2ExNet: Patch-based Prototype Explanation Network,http://arxiv.org/abs/2005.02006,7955.0
2020-05-06,,,2020-05-05,Recurrent Neural Network Learning of Performance and Intrinsic Population Dynamics from Sparse Neural Data,http://arxiv.org/abs/2005.02211,7783.0
2020-05-06,,,2020-05-02,An Information-theoretic Visual Analysis Framework for Convolutional Neural Networks,http://arxiv.org/abs/2005.02186,7343.0
2020-05-06,,,2020-05-05,From Image Collections to Point Clouds with Self-supervised Shape and Pose Networks,http://arxiv.org/abs/2005.01939,6790.0
2020-05-06,,,2020-05-04,Learning of Art Style Using AI and Its Evaluation Based on Psychological Experiments,http://arxiv.org/abs/2005.02220,6510.0
2020-05-06,,,2020-04-30,Vision-based techniques for gait recognition,http://arxiv.org/abs/2005.02148,6250.0
2020-05-06,,,2020-05-04,Localized active learning of Gaussian process state space models,http://arxiv.org/abs/2005.02191,6051.0
2020-05-06,,,2020-05-05,Manifold Proximal Point Algorithms for Dual Principal Component Pursuit and Orthogonal Dictionary Learning,http://arxiv.org/abs/2005.02356,4967.0
2020-05-06,,,2020-05-02,An Intelligent and Low-cost Eye-tracking System for Motorized Wheelchair Control,http://arxiv.org/abs/2005.02118,4830.0
2020-05-06,,,2020-05-04,Neural Subdivision,http://arxiv.org/abs/2005.01819,4807.0
2020-05-06,,,2020-04-29,LambdaNet: Probabilistic Type Inference using Graph Neural Networks,http://arxiv.org/abs/2005.02161,3994.0
2020-05-06,,,2020-05-05,Probing Criticality in Quantum Spin Chains with Neural Networks,http://arxiv.org/abs/2005.02104,3910.0
2020-05-06,,,2020-05-05,Explainable AI for Classification using Probabilistic Logic Inference,http://arxiv.org/abs/2005.02074,3653.0
2020-05-06,,,2020-05-04,DeepRx: Fully Convolutional Deep Learning Receiver,http://arxiv.org/abs/2005.01494,3488.0
2020-05-06,,,2020-05-05,Generalized Planning With Deep Reinforcement Learning,http://arxiv.org/abs/2005.02305,3405.0
2020-05-06,,,2020-05-03,Self-Training with Improved Regularization for Few-Shot Chest X-Ray Classification,http://arxiv.org/abs/2005.02231,3184.0
2020-05-06,,,2020-05-04,Complex Amplitude-Phase Boltzmann Machines,http://arxiv.org/abs/2005.01862,3135.0
2020-05-06,,,2020-05-05,Discrete-to-Deep Supervised Policy Learning,http://arxiv.org/abs/2005.02057,2826.0
2020-05-06,,,2020-05-05,Post-hoc explanation of black-box classifiers using confident itemsets,http://arxiv.org/abs/2005.01992,2823.0
2020-05-06,,,2020-05-04,Rolling-Unrolling LSTMs for Action Anticipation from First-Person Video,http://arxiv.org/abs/2005.02190,2791.0
2020-05-06,,,2020-05-04,A learning problem whose consistency is equivalent to the non-existence of real-valued measurable cardinals,http://arxiv.org/abs/2005.01886,2699.0
2020-05-06,,,2020-05-04,Learning-based Tracking of Fast Moving Objects,http://arxiv.org/abs/2005.01802,2591.0
2020-05-06,,,2020-05-05,Modal features for image texture classification,http://arxiv.org/abs/2005.01928,2568.0
2020-05-06,,,2020-05-05,Predicting atmospheric optical properties for radiative transfer computations using neural networks,http://arxiv.org/abs/2005.02265,2420.0
2020-05-06,,,2020-05-05,A robust algorithm for explaining unreliable machine learning survival models using the Kolmogorov-Smirnov bounds,http://arxiv.org/abs/2005.02249,2229.0
2020-05-06,,,2020-05-03,Visualizing Deep Learning-based Radio Modulation Classifier,http://arxiv.org/abs/2005.02175,2042.0
2020-05-06,,,2020-05-05,Stealing Links from Graph Neural Networks,http://arxiv.org/abs/2005.02131,1976.0
2020-05-06,,,2020-05-04,Data Augmentation for Hypernymy Detection,http://arxiv.org/abs/2005.01854,1769.0
2020-05-06,,,2020-05-05,Regret Bounds for Safe Gaussian Process Bandit Optimization,http://arxiv.org/abs/2005.01936,1672.0
2020-05-06,,,2020-05-02,Comparing SNNs and RNNs on Neuromorphic Vision Datasets: Similarities and Differences,http://arxiv.org/abs/2005.02183,1648.0
2020-05-06,,,2020-05-04,Illumination-Invariant Image from 4-Channel Images: The Effect of Near-Infrared Data in Shadow Removal,http://arxiv.org/abs/2005.01878,1380.0
2020-05-06,,,2020-05-05,"LandCover.ai: Dataset for Automatic Mapping of Buildings, Woodlands and Water from Aerial Imagery",http://arxiv.org/abs/2005.02264,1366.0
2020-05-06,,,2020-05-04,Designing Data Augmentation for Simulating Interventions,http://arxiv.org/abs/2005.01856,1293.0
2020-05-06,,,2020-04-30,Suspicious Behavior Detection on Shoplifting Cases for Crime Prevention by Using 3D Convolutional Neural Networks,http://arxiv.org/abs/2005.02142,1286.0
